-0.046, 0.999, 0.790, 0.999, -0.046, 0.092
-0.146, 0.989, 0.800, 0.989, -0.146, 0.288
-0.244, 0.970, 0.810, 0.970, -0.244, 0.472
-0.339, 0.941, 0.820, 0.941, -0.339, 0.638
-0.431, 0.902, 0.830, 0.902, -0.431, 0.778
-0.519, 0.855, 0.840, 0.855, -0.519, 0.888
-0.602, 0.798, 0.850, 0.798, -0.602, 0.961
-0.679, 0.734, 0.860, 0.734, -0.679, 0.997
-0.749, 0.663, 0.870, 0.663, -0.749, 0.993
-0.811, 0.585, 0.880, 0.585, -0.811, 0.949
-0.865, 0.501, 0.890, 0.501, -0.865, 0.867
-0.911, 0.412, 0.900, 0.412, -0.911, 0.751
-0.948, 0.319, 0.910, 0.319, -0.948, 0.605
-0.975, 0.223, 0.920, 0.223, -0.975, 0.435
-0.992, 0.124, 0.930, 0.124, -0.992, 0.247
-1.000, 0.025, 0.940, 0.025, -1.000, 0.050
-0.997, -0.075, 0.950, -0.075, -0.997, 0.150
-0.985, -0.174, 0.960, -0.174, -0.985, 0.343
-0.962, -0.272, 0.970, -0.272, -0.962, 0.523
-0.930, -0.366, 0.980, -0.366, -0.930, 0.682
-0.889, -0.458, 0.990, -0.458, -0.889, 0.814
-0.839, -0.544, 1.000, -0.544, -0.839, 0.913
-0.781, -0.625, 1.010, -0.625, -0.781, 0.976
-0.714, -0.700, 1.020, -0.700, -0.714, 1.000
-0.641, -0.768, 1.030, -0.768, -0.641, 0.984
-0.561, -0.828, 1.040, -0.828, -0.561, 0.929
-0.476, -0.880, 1.050, -0.880, -0.476, 0.837
-0.385, -0.923, 1.060, -0.923, -0.385, 0.711
-0.291, -0.957, 1.070, -0.957, -0.291, 0.557
-0.194, -0.981, 1.080, -0.981, -0.194, 0.381
-0.095, -0.995, 1.090, -0.995, -0.095, 0.190
0.004, -1.000, 1.100, -1.000, 0.004, 0.009
0.104, -0.995, 1.110, -0.995, 0.104, 0.207
0.203, -0.979, 1.120, -0.979, 0.203, 0.398
0.300, -0.954, 1.130, -0.954, 0.300, 0.572
0.393, -0.919, 1.140, -0.919, 0.393, 0.723
0.483, -0.875, 1.150, -0.875, 0.483, 0.846
0.568, -0.823, 1.160, -0.823, 0.568, 0.935
0.648, -0.762, 1.170, -0.762, 0.648, 0.987
0.720, -0.694, 1.180, -0.694, 0.720, 0.999
0.786, -0.618, 1.190, -0.618, 0.786, 0.972
0.844, -0.537, 1.200, -0.537, 0.844, 0.906
0.893, -0.450, 1.210, -0.450, 0.893, 0.803
0.934, -0.358, 1.220, -0.358, 0.934, 0.669
0.965, -0.263, 1.230, -0.263, 0.965, 0.508
0.986, -0.166, 1.240, -0.166, 0.986, 0.327
0.998, -0.066, 1.250, -0.066, 0.998, 0.132
0.999, 0.034, 1.260, 0.034, 0.999, 0.067
0.991, 0.133, 1.270, 0.133, 0.991, 0.264
0.973, 0.232, 1.280, 0.232, 0.973, 0.450
0.945, 0.327, 1.290, 0.327, 0.945, 0.619
0.907, 0.420, 1.300, 0.420, 0.907, 0.763
0.861, 0.509, 1.310, 0.509, 0.861, 0.876
0.806, 0.592, 1.320, 0.592, 0.806, 0.954
0.743, 0.670, 1.330, 0.670, 0.743, 0.995
0.672, 0.740, 1.340, 0.740, 0.672, 0.995
0.595, 0.804, 1.350, 0.804, 0.595, 0.956
0.512, 0.859, 1.360, 0.859, 0.512, 0.879
0.423, 0.906, 1.370, 0.906, 0.423, 0.767
0.331, 0.944, 1.380, 0.944, 0.331, 0.624
0.235, 0.972, 1.390, 0.972, 0.235, 0.457
0.137, 0.991, 1.400, 0.991, 0.137, 0.271
0.037, 0.999, 1.410, 0.999, 0.037, 0.074
-0.063, 0.998, 1.420, 0.998, -0.063, 0.125
-0.162, 0.987, 1.430, 0.987, -0.162, 0.320
-0.260, 0.966, 1.440, 0.966, -0.260, 0.502
-0.355, 0.935, 1.450, 0.935, -0.355, 0.664
-0.446, 0.895, 1.460, 0.895, -0.446, 0.799
-0.534, 0.846, 1.470, 0.846, -0.534, 0.903
-0.615, 0.788, 1.480, 0.788, -0.615, 0.970
-0.691, 0.723, 1.490, 0.723, -0.691, 0.999
-0.760, 0.650, 1.500, 0.650, -0.760, 0.988
-0.821, 0.571, 1.510, 0.571, -0.821, 0.938
-0.874, 0.486, 1.520, 0.486, -0.874, 0.850
-0.918, 0.397, 1.530, 0.397, -0.918, 0.728
-0.953, 0.303, 1.540, 0.303, -0.953, 0.578
-0.978, 0.206, 1.550, 0.206, -0.978, 0.404
-0.994, 0.108, 1.560, 0.108, -0.994, 0.214
-1.000, 0.008, 1.570, 0.008, -1.000, 0.016
-0.996, -0.092, 1.580, -0.092, -0.996, 0.183
-0.982, -0.191, 1.590, -0.191, -0.982, 0.375
-0.958, -0.288, 1.600, -0.288, -0.958, 0.551
-0.924, -0.382, 1.610, -0.382, -0.924, 0.706
-0.881, -0.472, 1.620, -0.472, -0.881, 0.833
-0.830, -0.558, 1.630, -0.558, -0.830, 0.926
-0.770, -0.638, 1.640, -0.638, -0.770, 0.983
-0.702, -0.712, 1.650, -0.712, -0.702, 1.000
-0.628, -0.778, 1.660, -0.778, -0.628, 0.977
-0.547, -0.837, 1.670, -0.837, -0.547, 0.916
-0.461, -0.888, 1.680, -0.888, -0.461, 0.818
-0.370, -0.929, 1.690, -0.929, -0.370, 0.687
-0.275, -0.961, 1.700, -0.961, -0.275, 0.529
-0.178, -0.984, 1.710, -0.984, -0.178, 0.350
-0.079, -0.997, 1.720, -0.997, -0.079, 0.157
0.021, -1.000, 1.730, -1.000, 0.021, 0.042
0.121, -0.993, 1.740, -0.993, 0.121, 0.240
0.219, -0.976, 1.750, -0.976, 0.219, 0.428
0.316, -0.949, 1.760, -0.949, 0.316, 0.599
0.409, -0.913, 1.770, -0.913, 0.409, 0.746
0.498, -0.867, 1.780, -0.867, 0.498, 0.864
0.582, -0.813, 1.790, -0.813, 0.582, 0.947
0.660, -0.751, 1.800, -0.751, 0.660, 0.992
0.732, -0.681, 1.810, -0.681, 0.732, 0.997
0.796, -0.605, 1.820, -0.605, 0.796, 0.963
0.853, -0.522, 1.830, -0.522, 0.853, 0.891
0.901, -0.435, 1.840, -0.435, 0.901, 0.783
0.940, -0.342, 1.850, -0.342, 0.940, 0.644
0.969, -0.247, 1.860, -0.247, 0.969, 0.479
0.989, -0.149, 1.870, -0.149, 0.989, 0.295
0.999, -0.050, 1.880, -0.050, 0.999, 0.099
0.999, 0.050, 1.890, 0.050, 0.999, 0.101
0.989, 0.150, 1.900, 0.150, 0.989, 0.296
0.969, 0.248, 1.910, 0.248, 0.969, 0.480
0.939, 0.343, 1.920, 0.343, 0.939, 0.645
0.900, 0.435, 1.930, 0.435, 0.900, 0.784
0.852, 0.523, 1.940, 0.523, 0.852, 0.892
0.796, 0.606, 1.950, 0.606, 0.796, 0.964
0.731, 0.682, 1.960, 0.682, 0.731, 0.998
0.660, 0.752, 1.970, 0.752, 0.660, 0.992
0.581, 0.814, 1.980, 0.814, 0.581, 0.946
0.497, 0.868, 1.990, 0.868, 0.497, 0.863
0.408, 0.913, 2.000, 0.913, 0.408, 0.745
0.315, 0.949, 2.010, 0.949, 0.315, 0.598
0.219, 0.976, 2.020, 0.976, 0.219, 0.427
0.120, 0.993, 2.030, 0.993, 0.120, 0.238
0.020, 1.000, 2.040, 1.000, 0.020, 0.041
-0.080, 0.997, 2.050, 0.997, -0.080, 0.159
-0.179, 0.984, 2.060, 0.984, -0.179, 0.352
-0.276, 0.961, 2.070, 0.961, -0.276, 0.531
-0.371, 0.929, 2.080, 0.929, -0.371, 0.688
-0.461, 0.887, 2.090, 0.887, -0.461, 0.819
-0.548, 0.837, 2.100, 0.837, -0.548, 0.917
-0.629, 0.778, 2.110, 0.778, -0.629, 0.978
-0.703, 0.711, 2.120, 0.711, -0.703, 1.000
-0.771, 0.637, 2.130, 0.637, -0.771, 0.982
-0.830, 0.557, 2.140, 0.557, -0.830, 0.925
-0.882, 0.472, 2.150, 0.472, -0.882, 0.832
-0.924, 0.381, 2.160, 0.381, -0.924, 0.705
-0.958, 0.287, 2.170, 0.287, -0.958, 0.550
-0.982, 0.190, 2.180, 0.190, -0.982, 0.373
-0.996, 0.091, 2.190, 0.091, -0.996, 0.181
-1.000, -0.009, 2.200, -0.009, -1.000, 0.018
-0.994, -0.109, 2.210, -0.109, -0.994, 0.216
-0.978, -0.207, 2.220, -0.207, -0.978, 0.406
-0.953, -0.304, 2.230, -0.304, -0.953, 0.579
-0.918, -0.398, 2.240, -0.398, -0.918, 0.730
-0.873, -0.487, 2.250, -0.487, -0.873, 0.851
-0.820, -0.572, 2.260, -0.572, -0.820, 0.938
-0.759, -0.651, 2.270, -0.651, -0.759, 0.988
-0.690, -0.723, 2.280, -0.723, -0.690, 0.999
-0.615, -0.789, 2.290, -0.789, -0.615, 0.970
-0.533, -0.846, 2.300, -0.846, -0.533, 0.902
-0.446, -0.895, 2.310, -0.895, -0.446, 0.798
-0.354, -0.935, 2.320, -0.935, -0.354, 0.662
-0.259, -0.966, 2.330, -0.966, -0.259, 0.500
-0.161, -0.987, 2.340, -0.987, -0.161, 0.318
-0.062, -0.998, 2.350, -0.998, -0.062, 0.124
0.038, -0.999, 2.360, -0.999, 0.038, 0.076
0.138, -0.990, 2.370, -0.990, 0.138, 0.273
0.236, -0.972, 2.380, -0.972, 0.236, 0.458
0.332, -0.943, 2.390, -0.943, 0.332, 0.626
0.424, -0.906, 2.400, -0.906, 0.424, 0.768
0.512, -0.859, 2.410, -0.859, 0.512, 0.880
0.596, -0.803, 2.420, -0.803, 0.596, 0.957
0.673, -0.740, 2.430, -0.740, 0.673, 0.996
0.743, -0.669, 2.440, -0.669, 0.743, 0.994
0.806, -0.591, 2.450, -0.591, 0.806, 0.954
0.861, -0.508, 2.460, -0.508, 0.861, 0.875
0.908, -0.419, 2.470, -0.419, 0.908, 0.761
0.945, -0.327, 2.480, -0.327, 0.945, 0.617
0.973, -0.231, 2.490, -0.231, 0.973, 0.449
0.991, -0.132, 2.500, -0.132, 0.991, 0.262
0.999, -0.033, 2.510, -0.033, 0.999, 0.065
0.998, 0.067, 2.520, 0.067, 0.998, 0.134
0.986, 0.166, 2.530, 0.166, 0.986, 0.328
0.964, 0.264, 2.540, 0.264, 0.964, 0.509
0.933, 0.359, 2.550, 0.359, 0.933, 0.670
0.893, 0.450, 2.560, 0.450, 0.893, 0.804
0.843, 0.537, 2.570, 0.537, 0.843, 0.906
0.786, 0.619, 2.580, 0.619, 0.786, 0.972
0.720, 0.694, 2.590, 0.694, 0.720, 0.999
0.647, 0.763, 2.600, 0.763, 0.647, 0.987
0.568, 0.823, 2.610, 0.823, 0.568, 0.935
0.483, 0.876, 2.620, 0.876, 0.483, 0.845
0.393, 0.920, 2.630, 0.920, 0.393, 0.722
0.299, 0.954, 2.640, 0.954, 0.299, 0.570
0.202, 0.979, 2.650, 0.979, 0.202, 0.396
0.103, 0.995, 2.660, 0.995, 0.103, 0.206
0.004, 1.000, 2.670, 1.000, 0.004, 0.007
-0.096, 0.995, 2.680, 0.995, -0.096, 0.192
-0.195, 0.981, 2.690, 0.981, -0.195, 0.383
-0.292, 0.956, 2.700, 0.956, -0.292, 0.559
-0.386, 0.922, 2.710, 0.922, -0.386, 0.712
-0.476, 0.879, 2.720, 0.879, -0.476, 0.838
-0.562, 0.827, 2.730, 0.827, -0.562, 0.929
-0.642, 0.767, 2.740, 0.767, -0.642, 0.984
-0.715, 0.699, 2.750, 0.699, -0.715, 1.000
-0.781, 0.624, 2.760, 0.624, -0.781, 0.975
-0.840, 0.543, 2.770, 0.543, -0.840, 0.912
-0.890, 0.457, 2.780, 0.457, -0.890, 0.813
-0.931, 0.366, 2.790, 0.366, -0.931, 0.681
-0.963, 0.271, 2.800, 0.271, -0.963, 0.522
-0.985, 0.173, 2.810, 0.173, -0.985, 0.342
-0.997, 0.074, 2.820, 0.074, -0.997, 0.148
-1.000, -0.026, 2.830, -0.026, -1.000, 0.051
-0.992, -0.125, 2.840, -0.125, -0.992, 0.249
-0.975, -0.224, 2.850, -0.224, -0.975, 0.436
-0.947, -0.320, 2.860, -0.320, -0.947, 0.606
-0.911, -0.413, 2.870, -0.413, -0.911, 0.752
-0.865, -0.502, 2.880, -0.502, -0.865, 0.868
-0.811, -0.586, 2.890, -0.586, -0.811, 0.949
-0.748, -0.664, 2.900, -0.664, -0.748, 0.993
-0.678, -0.735, 2.910, -0.735, -0.678, 0.997
-0.601, -0.799, 2.920, -0.799, -0.601, 0.961
-0.519, -0.855, 2.930, -0.855, -0.519, 0.887
-0.431, -0.903, 2.940, -0.903, -0.431, 0.777
-0.338, -0.941, 2.950, -0.941, -0.338, 0.637
-0.243, -0.970, 2.960, -0.970, -0.243, 0.471
-0.145, -0.989, 2.970, -0.989, -0.145, 0.286
-0.045, -0.999, 2.980, -0.999, -0.045, 0.090
0.055, -0.998, 2.990, -0.998, 0.055, 0.110
0.154, -0.988, 3.000, -0.988, 0.154, 0.305
0.252, -0.968, 3.010, -0.968, 0.252, 0.488
0.347, -0.938, 3.020, -0.938, 0.347, 0.652
0.439, -0.898, 3.030, -0.898, 0.439, 0.789
0.527, -0.850, 3.040, -0.850, 0.527, 0.896
0.609, -0.793, 3.050, -0.793, 0.609, 0.966
0.685, -0.728, 3.060, -0.728, 0.685, 0.998
0.754, -0.656, 3.070, -0.656, 0.754, 0.990
0.816, -0.578, 3.080, -0.578, 0.816, 0.943
0.870, -0.493, 3.090, -0.493, 0.870, 0.858
0.915, -0.404, 3.100, -0.404, 0.915, 0.739
0.951, -0.311, 3.110, -0.311, 0.951, 0.591
0.977, -0.214, 3.120, -0.214, 0.977, 0.419
0.993, -0.116, 3.130, -0.116, 0.993, 0.230
1.000, -0.016, 3.140, -0.016, 1.000, 0.032
0.996, 0.084, 3.150, 0.084, 0.996, 0.167
0.983, 0.183, 3.160, 0.183, 0.983, 0.360
0.960, 0.280, 3.170, 0.280, 0.960, 0.538
0.927, 0.375, 3.180, 0.375, 0.927, 0.695
0.885, 0.465, 3.190, 0.465, 0.885, 0.824
0.834, 0.551, 3.200, 0.551, 0.834, 0.920
0.775, 0.632, 3.210, 0.632, 0.775, 0.980
0.708, 0.706, 3.220, 0.706, 0.708, 1.000
0.634, 0.773, 3.230, 0.773, 0.634, 0.981
0.554, 0.833, 3.240, 0.833, 0.554, 0.922
0.468, 0.884, 3.250, 0.884, 0.468, 0.827
0.377, 0.926, 3.260, 0.926, 0.377, 0.699
0.283, 0.959, 3.270, 0.959, 0.283, 0.543
0.186, 0.983, 3.280, 0.983, 0.186, 0.365
0.087, 0.996, 3.290, 0.996, 0.087, 0.173
-0.013, 1.000, 3.300, 1.000, -0.013, 0.027
-0.113, 0.994, 3.310, 0.994, -0.113, 0.225
-0.212, 0.977, 3.320, 0.977, -0.212, 0.414
-0.308, 0.951, 3.330, 0.951, -0.308, 0.586
-0.402, 0.916, 3.340, 0.916, -0.402, 0.736
-0.491, 0.871, 3.350, 0.871, -0.491, 0.856
-0.576, 0.818, 3.360, 0.818, -0.576, 0.941
-0.654, 0.756, 3.370, 0.756, -0.654, 0.990
-0.727, 0.687, 3.380, 0.687, -0.727, 0.998
-0.792, 0.611, 3.390, 0.611, -0.792, 0.967
-0.849, 0.529, 3.400, 0.529, -0.849, 0.898
-0.897, 0.442, 3.410, 0.442, -0.897, 0.793
-0.937, 0.350, 3.420, 0.350, -0.937, 0.656
-0.967, 0.255, 3.430, 0.255, -0.967, 0.493
-0.988, 0.157, 3.440, 0.157, -0.988, 0.310
-0.998, 0.057, 3.450, 0.057, -0.998, 0.115
-0.999, -0.042, 3.460, -0.042, -0.999, 0.085
-0.990, -0.142, 3.470, -0.142, -0.990, 0.281
-0.971, -0.240, 3.480, -0.240, -0.971, 0.466
-0.942, -0.336, 3.490, -0.336, -0.942, 0.633
-0.904, -0.428, 3.500, -0.428, -0.904, 0.774
-0.856, -0.516, 3.510, -0.516, -0.856, 0.884
-0.801, -0.599, 3.520, -0.599, -0.801, 0.959
-0.737, -0.676, 3.530, -0.676, -0.737, 0.996
-0.666, -0.746, 3.540, -0.746, -0.666, 0.993
-0.588, -0.809, 3.550, -0.809, -0.588, 0.951
-0.504, -0.864, 3.560, -0.864, -0.504, 0.871
-0.415, -0.910, 3.570, -0.910, -0.415, 0.756
-0.322, -0.947, 3.580, -0.947, -0.322, 0.610
-0.226, -0.974, 3.590, -0.974, -0.226, 0.441
-0.128, -0.992, 3.600, -0.992, -0.128, 0.254
-0.028, -1.000, 3.610, -1.000, -0.028, 0.057
0.072, -0.997, 3.620, -0.997, 0.072, 0.143
0.171, -0.985, 3.630, -0.985, 0.171, 0.337
0.268, -0.963, 3.640, -0.963, 0.268, 0.517
0.363, -0.932, 3.650, -0.932, 0.363, 0.677
0.454, -0.891, 3.660, -0.891, 0.454, 0.810
0.541, -0.841, 3.670, -0.841, 0.541, 0.910
0.622, -0.783, 3.680, -0.783, 0.622, 0.974
0.697, -0.717, 3.690, -0.717, 0.697, 1.000
0.765, -0.644, 3.700, -0.644, 0.765, 0.985
0.826, -0.564, 3.710, -0.564, 0.826, 0.931
0.878, -0.479, 3.720, -0.479, 0.878, 0.841
0.921, -0.389, 3.730, -0.389, 0.921, 0.716
0.956, -0.295, 3.740, -0.295, 0.956, 0.563
0.980, -0.198, 3.750, -0.198, 0.980, 0.388
0.995, -0.099, 3.760, -0.099, 0.995, 0.197
1.000, 0.001, 3.770, 0.001, 1.000, 0.002
0.995, 0.101, 3.780, 0.101, 0.995, 0.200
0.980, 0.200, 3.790, 0.200, 0.980, 0.391
0.955, 0.296, 3.800, 0.296, 0.955, 0.566
0.921, 0.390, 3.810, 0.390, 0.921, 0.719
0.877, 0.480, 3.820, 0.480, 0.877, 0.842
0.825, 0.565, 3.830, 0.565, 0.825, 0.933
0.764, 0.645, 3.840, 0.645, 0.764, 0.986
0.696, 0.718, 3.850, 0.718, 0.696, 1.000
0.621, 0.784, 3.860, 0.784, 0.621, 0.973
0.540, 0.842, 3.870, 0.842, 0.540, 0.909
0.453, 0.892, 3.880, 0.892, 0.453, 0.807
0.362, 0.932, 3.890, 0.932, 0.362, 0.674
0.267, 0.964, 3.900, 0.964, 0.267, 0.514
0.169, 0.986, 3.910, 0.986, 0.169, 0.333
0.070, 0.998, 3.920, 0.998, 0.070, 0.139
-0.030, 1.000, 3.930, 1.000, -0.030, 0.060
-0.130, 0.992, 3.940, 0.992, -0.130, 0.257
-0.228, 0.974, 3.950, 0.974, -0.228, 0.444
-0.324, 0.946, 3.960, 0.946, -0.324, 0.613
-0.417, 0.909, 3.970, 0.909, -0.417, 0.758
-0.506, 0.863, 3.980, 0.863, -0.506, 0.872
-0.589, 0.808, 3.990, 0.808, -0.589, 0.952
-0.667, 0.745, 4.000, 0.745, -0.667, 0.994
-0.738, 0.675, 4.010, 0.675, -0.738, 0.996
-0.802, 0.598, 4.020, 0.598, -0.802, 0.958
-0.857, 0.515, 4.030, 0.515, -0.857, 0.883
-0.904, 0.427, 4.040, 0.427, -0.904, 0.772
-0.943, 0.334, 4.050, 0.334, -0.943, 0.630
-0.971, 0.238, 4.060, 0.238, -0.971, 0.463
-0.990, 0.140, 4.070, 0.140, -0.990, 0.278
-0.999, 0.041, 4.080, 0.041, -0.999, 0.081
-0.998, -0.059, 4.090, -0.059, -0.998, 0.118
-0.987, -0.159, 4.100, -0.159, -0.987, 0.313
-0.967, -0.256, 4.110, -0.256, -0.967, 0.496
-0.936, -0.352, 4.120, -0.352, -0.936, 0.658
-0.896, -0.443, 4.130, -0.443, -0.896, 0.795
-0.848, -0.531, 4.140, -0.531, -0.848, 0.899
-0.790, -0.613, 4.150, -0.613, -0.790, 0.968
-0.725, -0.688, 4.160, -0.688, -0.725, 0.999
-0.653, -0.757, 4.170, -0.757, -0.653, 0.989
-0.574, -0.819, 4.180, -0.819, -0.574, 0.940
-0.489, -0.872, 4.190, -0.872, -0.489, 0.854
-0.400, -0.917, 4.200, -0.917, -0.400, 0.733
-0.306, -0.952, 4.210, -0.952, -0.306, 0.583
-0.210, -0.978, 4.220, -0.978, -0.210, 0.410
-0.111, -0.994, 4.230, -0.994, -0.111, 0.221
-0.012, -1.000, 4.240, -1.000, -0.012, 0.023
0.088, -0.996, 4.250, -0.996, 0.088, 0.176
0.187, -0.982, 4.260, -0.982, 0.187, 0.368
0.285, -0.959, 4.270, -0.959, 0.285, 0.546
0.379, -0.925, 4.280, -0.925, 0.379, 0.701
0.469, -0.883, 4.290, -0.883, 0.469, 0.829
0.555, -0.832, 4.300, -0.832, 0.555, 0.923
0.635, -0.772, 4.310, -0.772, 0.635, 0.981
0.709, -0.705, 4.320, -0.705, 0.709, 1.000
0.776, -0.631, 4.330, -0.631, 0.776, 0.979
0.835, -0.550, 4.340, -0.550, 0.835, 0.919
0.886, -0.464, 4.350, -0.464, 0.886, 0.822
0.928, -0.373, 4.360, -0.373, 0.928, 0.692
0.960, -0.279, 4.370, -0.279, 0.960, 0.535
0.983, -0.181, 4.380, -0.181, 0.983, 0.357
0.997, -0.082, 4.390, -0.082, 0.997, 0.164
1.000, 0.018, 4.400, 0.018, 1.000, 0.035
0.993, 0.117, 4.410, 0.117, 0.993, 0.233
0.976, 0.216, 4.420, 0.216, 0.976, 0.422
0.950, 0.312, 4.430, 0.312, 0.950, 0.594
0.914, 0.406, 4.440, 0.406, 0.914, 0.742
0.869, 0.495, 4.450, 0.495, 0.869, 0.860
0.815, 0.579, 4.460, 0.579, 0.815, 0.944
0.753, 0.658, 4.470, 0.658, 0.753, 0.991
0.684, 0.730, 4.480, 0.730, 0.684, 0.998
0.608, 0.794, 4.490, 0.794, 0.608, 0.965
0.525, 0.851, 4.500, 0.851, 0.525, 0.894
0.438, 0.899, 4.510, 0.899, 0.438, 0.787
0.346, 0.938, 4.520, 0.938, 0.346, 0.649
0.250, 0.968, 4.530, 0.968, 0.250, 0.485
0.152, 0.988, 4.540, 0.988, 0.152, 0.301
0.053, 0.999, 4.550, 0.999, 0.053, 0.106
-0.047, 0.999, 4.560, 0.999, -0.047, 0.094
-0.146, 0.989, 4.570, 0.989, -0.146, 0.290
-0.244, 0.970, 4.580, 0.970, -0.244, 0.474
-0.340, 0.940, 4.590, 0.940, -0.340, 0.639
-0.432, 0.902, 4.600, 0.902, -0.432, 0.779
-0.520, 0.854, 4.610, 0.854, -0.520, 0.888
-0.603, 0.798, 4.620, 0.798, -0.603, 0.962
-0.679, 0.734, 4.630, 0.734, -0.679, 0.997
-0.749, 0.662, 4.640, 0.662, -0.749, 0.992
-0.812, 0.584, 4.650, 0.584, -0.812, 0.948
-0.866, 0.500, 4.660, 0.500, -0.866, 0.866
-0.911, 0.411, 4.670, 0.411, -0.911, 0.750
-0.948, 0.318, 4.680, 0.318, -0.948, 0.603
-0.975, 0.222, 4.690, 0.222, -0.975, 0.433
-0.992, 0.124, 4.700, 0.124, -0.992, 0.245
-1.000, 0.024, 4.710, 0.024, -1.000, 0.048
-0.997, -0.076, 4.720, -0.076, -0.997, 0.152
-0.985, -0.175, 4.730, -0.175, -0.985, 0.345
