-0.476, 0.155, 0.014, 1.000, 0.000, 0.000
-0.484, 0.124, 0.015, 1.000, 0.000, 0.000
-0.491, 0.094, 0.015, 1.000, 0.000, 0.000
-0.496, 0.063, 0.015, 1.000, 0.000, 0.000
-0.499, 0.031, 0.015, 1.000, 0.000, 0.000
-0.500, 0.000, 0.015, 1.000, 0.000, 0.000
-0.499, -0.031, 0.015, 1.000, 0.000, 0.000
-0.496, -0.063, 0.015, 1.000, 0.000, 0.000
-0.491, -0.094, 0.015, 1.000, 0.000, 0.000
-0.484, -0.124, 0.015, 1.000, 0.000, 0.000
-0.476, -0.155, 0.015, 1.000, 0.000, 0.000
-0.465, -0.184, 0.016, 1.000, 0.000, 0.000
-0.452, -0.213, 0.016, 1.000, 0.000, 0.000
-0.438, -0.241, 0.016, 1.000, 0.000, 0.000
-0.422, -0.268, 0.016, 1.000, 0.000, 0.000
-0.405, -0.294, 0.016, 1.000, 0.000, 0.000
-0.385, -0.319, 0.016, 1.000, 0.000, 0.000
-0.364, -0.342, 0.016, 1.000, 0.000, 0.000
-0.342, -0.364, 0.016, 1.000, 0.000, 0.000
-0.319, -0.385, 0.016, 1.000, 0.000, 0.000
-0.294, -0.405, 0.017, 1.000, 0.000, 0.000
-0.268, -0.422, 0.017, 1.000, 0.000, 0.000
-0.241, -0.438, 0.017, 1.000, 0.000, 0.000
-0.213, -0.452, 0.017, 1.000, 0.000, 0.000
-0.184, -0.465, 0.017, 1.000, 0.000, 0.000
-0.155, -0.476, 0.017, 1.000, 0.000, 0.000
-0.124, -0.484, 0.017, 1.000, 0.000, 0.000
-0.094, -0.491, 0.017, 1.000, 0.000, 0.000
-0.063, -0.496, 0.017, 1.000, 0.000, 0.000
-0.031, -0.499, 0.017, 1.000, 0.000, 0.000
-0.000, -0.500, 0.018, 1.000, 0.000, 0.000
0.031, -0.499, 0.018, 1.000, 0.000, 0.000
0.063, -0.496, 0.018, 1.000, 0.000, 0.000
0.094, -0.491, 0.018, 1.000, 0.000, 0.000
0.124, -0.484, 0.018, 1.000, 0.000, 0.000
0.155, -0.476, 0.018, 1.000, 0.000, 0.000
0.184, -0.465, 0.018, 1.000, 0.000, 0.000
0.213, -0.452, 0.018, 1.000, 0.000, 0.000
0.241, -0.438, 0.018, 1.000, 0.000, 0.000
0.268, -0.422, 0.018, 1.000, 0.000, 0.000
0.294, -0.405, 0.019, 1.000, 0.000, 0.000
0.319, -0.385, 0.019, 1.000, 0.000, 0.000
0.342, -0.364, 0.019, 1.000, 0.000, 0.000
0.364, -0.342, 0.019, 1.000, 0.000, 0.000
0.385, -0.319, 0.019, 1.000, 0.000, 0.000
0.405, -0.294, 0.019, 1.000, 0.000, 0.000
0.422, -0.268, 0.019, 1.000, 0.000, 0.000
0.438, -0.241, 0.019, 1.000, 0.000, 0.000
0.452, -0.213, 0.019, 1.000, 0.000, 0.000
0.465, -0.184, 0.019, 1.000, 0.000, 0.000
0.476, -0.155, 0.019, 1.000, 0.000, 0.000
0.484, -0.124, 0.020, 1.000, 0.000, 0.000
0.491, -0.094, 0.020, 1.000, 0.000, 0.000
0.496, -0.063, 0.020, 1.000, 0.000, 0.000
0.499, -0.031, 0.020, 1.000, 0.000, 0.000
0.500, -0.000, 0.020, 1.000, 0.000, 0.000
0.499, 0.031, 0.020, 1.000, 0.000, 0.000
0.496, 0.063, 0.020, 1.000, 0.000, 0.000
0.491, 0.094, 0.020, 1.000, 0.000, 0.000
0.484, 0.124, 0.020, 1.000, 0.000, 0.000
0.476, 0.155, 0.020, 1.000, 0.000, 0.000
0.465, 0.184, 0.021, 1.000, 0.000, 0.000
0.452, 0.213, 0.021, 1.000, 0.000, 0.000
0.438, 0.241, 0.021, 1.000, 0.000, 0.000
0.422, 0.268, 0.021, 1.000, 0.000, 0.000
0.405, 0.294, 0.021, 1.000, 0.000, 0.000
0.385, 0.319, 0.021, 1.000, 0.000, 0.000
0.364, 0.342, 0.021, 1.000, 0.000, 0.000
0.342, 0.364, 0.021, 1.000, 0.000, 0.000
0.319, 0.385, 0.021, 1.000, 0.000, 0.000
0.294, 0.405, 0.021, 1.000, 0.000, 0.000
0.268, 0.422, 0.022, 1.000, 0.000, 0.000
0.241, 0.438, 0.022, 1.000, 0.000, 0.000
0.213, 0.452, 0.022, 1.000, 0.000, 0.000
0.184, 0.465, 0.022, 1.000, 0.000, 0.000
0.155, 0.476, 0.022, 1.000, 0.000, 0.000
0.124, 0.484, 0.022, 1.000, 0.000, 0.000
0.094, 0.491, 0.022, 1.000, 0.000, 0.000
0.063, 0.496, 0.022, 1.000, 0.000, 0.000
0.031, 0.499, 0.022, 1.000, 0.000, 0.000
0.000, 0.500, 0.022, 1.000, 0.000, 0.000
-0.031, 0.499, 0.023, 1.000, 0.000, 0.000
-0.063, 0.496, 0.023, 1.000, 0.000, 0.000
-0.094, 0.491, 0.023, 1.000, 0.000, 0.000
-0.124, 0.484, 0.023, 1.000, 0.000, 0.000
-0.155, 0.476, 0.023, 1.000, 0.000, 0.000
-0.184, 0.465, 0.023, 1.000, 0.000, 0.000
-0.213, 0.452, 0.023, 1.000, 0.000, 0.000
-0.241, 0.438, 0.023, 1.000, 0.000, 0.000
-0.268, 0.422, 0.023, 1.000, 0.000, 0.000
-0.294, 0.405, 0.024, 1.000, 0.000, 0.000
-0.319, 0.385, 0.024, 1.000, 0.000, 0.000
-0.342, 0.364, 0.024, 1.000, 0.000, 0.000
-0.364, 0.342, 0.024, 1.000, 0.000, 0.000
-0.385, 0.319, 0.024, 1.000, 0.000, 0.000
-0.405, 0.294, 0.024, 1.000, 0.000, 0.000
-0.422, 0.268, 0.024, 1.000, 0.000, 0.000
-0.438, 0.241, 0.024, 1.000, 0.000, 0.000
-0.452, 0.213, 0.024, 1.000, 0.000, 0.000
-0.465, 0.184, 0.024, 1.000, 0.000, 0.000
-0.476, 0.155, 0.025, 1.000, 0.000, 0.000
-0.484, 0.124, 0.025, 1.000, 0.000, 0.000
-0.491, 0.094, 0.025, 1.000, 0.000, 0.000
-0.496, 0.063, 0.025, 1.000, 0.000, 0.000
-0.499, 0.031, 0.025, 1.000, 0.000, 0.000
-0.500, 0.000, 0.025, 1.000, 0.000, 0.000
-0.499, -0.031, 0.025, 1.000, 0.000, 0.000
-0.496, -0.063, 0.025, 1.000, 0.000, 0.000
-0.491, -0.094, 0.025, 1.000, 0.000, 0.000
-0.484, -0.124, 0.025, 1.000, 0.000, 0.000
-0.476, -0.155, 0.026, 1.000, 0.000, 0.000
-0.465, -0.184, 0.026, 1.000, 0.000, 0.000
-0.452, -0.213, 0.026, 1.000, 0.000, 0.000
-0.438, -0.241, 0.026, 1.000, 0.000, 0.000
-0.422, -0.268, 0.026, 1.000, 0.000, 0.000
-0.405, -0.294, 0.026, 1.000, 0.000, 0.000
-0.385, -0.319, 0.026, 1.000, 0.000, 0.000
-0.364, -0.342, 0.026, 1.000, 0.000, 0.000
-0.342, -0.364, 0.026, 1.000, 0.000, 0.000
-0.319, -0.385, 0.026, 1.000, 0.000, 0.000
-0.294, -0.405, 0.026, 1.000, 0.000, 0.000
-0.268, -0.422, 0.027, 1.000, 0.000, 0.000
-0.241, -0.438, 0.027, 1.000, 0.000, 0.000
-0.213, -0.452, 0.027, 1.000, 0.000, 0.000
-0.184, -0.465, 0.027, 1.000, 0.000, 0.000
-0.155, -0.476, 0.027, 1.000, 0.000, 0.000
-0.124, -0.484, 0.027, 1.000, 0.000, 0.000
-0.094, -0.491, 0.027, 1.000, 0.000, 0.000
-0.063, -0.496, 0.027, 1.000, 0.000, 0.000
-0.031, -0.499, 0.027, 1.000, 0.000, 0.000
0.000, -0.500, 0.028, 1.000, 0.000, 0.000
0.031, -0.499, 0.028, 1.000, 0.000, 0.000
0.063, -0.496, 0.028, 1.000, 0.000, 0.000
0.094, -0.491, 0.028, 1.000, 0.000, 0.000
0.124, -0.484, 0.028, 1.000, 0.000, 0.000
0.155, -0.476, 0.028, 1.000, 0.000, 0.000
0.184, -0.465, 0.028, 1.000, 0.000, 0.000
0.213, -0.452, 0.028, 1.000, 0.000, 0.000
0.241, -0.438, 0.028, 1.000, 0.000, 0.000
0.268, -0.422, 0.028, 1.000, 0.000, 0.000
0.294, -0.405, 0.029, 1.000, 0.000, 0.000
0.319, -0.385, 0.029, 1.000, 0.000, 0.000
0.342, -0.364, 0.029, 1.000, 0.000, 0.000
0.364, -0.342, 0.029, 1.000, 0.000, 0.000
0.385, -0.319, 0.029, 1.000, 0.000, 0.000
0.405, -0.294, 0.029, 1.000, 0.000, 0.000
0.422, -0.268, 0.029, 1.000, 0.000, 0.000
0.438, -0.241, 0.029, 1.000, 0.000, 0.000
0.452, -0.213, 0.029, 1.000, 0.000, 0.000
0.465, -0.184, 0.029, 1.000, 0.000, 0.000
0.476, -0.155, 0.030, 1.000, 0.000, 0.000
0.484, -0.124, 0.030, 1.000, 0.000, 0.000
0.491, -0.094, 0.030, 1.000, 0.000, 0.000
0.496, -0.063, 0.030, 1.000, 0.000, 0.000
0.499, -0.031, 0.030, 1.000, 0.000, 0.000
0.500, -0.000, 0.030, 1.000, 0.000, 0.000
0.499, 0.031, 0.030, 1.000, 0.000, 0.000
0.496, 0.063, 0.030, 1.000, 0.000, 0.000
0.491, 0.094, 0.030, 1.000, 0.000, 0.000
0.484, 0.124, 0.030, 1.000, 0.000, 0.000
0.476, 0.155, 0.031, 1.000, 0.000, 0.000
0.465, 0.184, 0.031, 1.000, 0.000, 0.000
0.452, 0.213, 0.031, 1.000, 0.000, 0.000
0.438, 0.241, 0.031, 1.000, 0.000, 0.000
0.422, 0.268, 0.031, 1.000, 0.000, 0.000
0.405, 0.294, 0.031, 1.000, 0.000, 0.000
0.385, 0.319, 0.031, 1.000, 0.000, 0.000
0.364, 0.342, 0.031, 1.000, 0.000, 0.000
0.342, 0.364, 0.031, 1.000, 0.000, 0.000
0.319, 0.385, 0.031, 1.000, 0.000, 0.000
0.294, 0.405, 0.032, 1.000, 0.000, 0.000
0.268, 0.422, 0.032, 1.000, 0.000, 0.000
0.241, 0.438, 0.032, 1.000, 0.000, 0.000
0.213, 0.452, 0.032, 1.000, 0.000, 0.000
0.184, 0.465, 0.032, 1.000, 0.000, 0.000
0.155, 0.476, 0.032, 1.000, 0.000, 0.000
0.124, 0.484, 0.032, 1.000, 0.000, 0.000
0.094, 0.491, 0.032, 1.000, 0.000, 0.000
0.063, 0.496, 0.032, 1.000, 0.000, 0.000
0.031, 0.499, 0.032, 1.000, 0.000, 0.000
0.000, 0.500, 0.033, 1.000, 0.000, 0.000
-0.031, 0.499, 0.033, 1.000, 0.000, 0.000
-0.063, 0.496, 0.033, 1.000, 0.000, 0.000
-0.094, 0.491, 0.033, 1.000, 0.000, 0.000
-0.124, 0.484, 0.033, 1.000, 0.000, 0.000
-0.155, 0.476, 0.033, 1.000, 0.000, 0.000
-0.184, 0.465, 0.033, 1.000, 0.000, 0.000
-0.213, 0.452, 0.033, 1.000, 0.000, 0.000
-0.241, 0.438, 0.033, 1.000, 0.000, 0.000
-0.268, 0.422, 0.033, 1.000, 0.000, 0.000
-0.294, 0.405, 0.034, 1.000, 0.000, 0.000
-0.319, 0.385, 0.034, 1.000, 0.000, 0.000
-0.342, 0.364, 0.034, 1.000, 0.000, 0.000
-0.364, 0.342, 0.034, 1.000, 0.000, 0.000
-0.385, 0.319, 0.034, 1.000, 0.000, 0.000
-0.405, 0.294, 0.034, 1.000, 0.000, 0.000
-0.422, 0.268, 0.034, 1.000, 0.000, 0.000
-0.438, 0.241, 0.034, 1.000, 0.000, 0.000
-0.452, 0.213, 0.034, 1.000, 0.000, 0.000
-0.465, 0.184, 0.034, 1.000, 0.000, 0.000
-0.476, 0.155, 0.035, 1.000, 0.000, 0.000
-0.484, 0.124, 0.035, 1.000, 0.000, 0.000
-0.491, 0.094, 0.035, 1.000, 0.000, 0.000
-0.496, 0.063, 0.035, 1.000, 0.000, 0.000
-0.499, 0.031, 0.035, 1.000, 0.000, 0.000
-0.500, 0.000, 0.035, 1.000, 0.000, 0.000
-0.499, -0.031, 0.035, 1.000, 0.000, 0.000
-0.496, -0.063, 0.035, 1.000, 0.000, 0.000
-0.491, -0.094, 0.035, 1.000, 0.000, 0.000
-0.484, -0.124, 0.035, 1.000, 0.000, 0.000
-0.476, -0.155, 0.036, 1.000, 0.000, 0.000
-0.465, -0.184, 0.036, 1.000, 0.000, 0.000
-0.452, -0.213, 0.036, 1.000, 0.000, 0.000
-0.438, -0.241, 0.036, 1.000, 0.000, 0.000
-0.422, -0.268, 0.036, 1.000, 0.000, 0.000
-0.405, -0.294, 0.036, 1.000, 0.000, 0.000
-0.385, -0.319, 0.036, 1.000, 0.000, 0.000
-0.364, -0.342, 0.036, 1.000, 0.000, 0.000
-0.342, -0.364, 0.036, 1.000, 0.000, 0.000
-0.319, -0.385, 0.036, 1.000, 0.000, 0.000
-0.294, -0.405, 0.036, 1.000, 0.000, 0.000
-0.268, -0.422, 0.037, 1.000, 0.000, 0.000
-0.241, -0.438, 0.037, 1.000, 0.000, 0.000
-0.213, -0.452, 0.037, 1.000, 0.000, 0.000
-0.184, -0.465, 0.037, 1.000, 0.000, 0.000
-0.155, -0.476, 0.037, 1.000, 0.000, 0.000
-0.124, -0.484, 0.037, 1.000, 0.000, 0.000
-0.094, -0.491, 0.037, 1.000, 0.000, 0.000
-0.063, -0.496, 0.037, 1.000, 0.000, 0.000
-0.031, -0.499, 0.037, 1.000, 0.000, 0.000
-0.000, -0.500, 0.037, 1.000, 0.000, 0.000
0.031, -0.499, 0.038, 1.000, 0.000, 0.000
0.063, -0.496, 0.038, 1.000, 0.000, 0.000
0.094, -0.491, 0.038, 1.000, 0.000, 0.000
0.124, -0.484, 0.038, 1.000, 0.000, 0.000
0.155, -0.476, 0.038, 1.000, 0.000, 0.000
0.184, -0.465, 0.038, 1.000, 0.000, 0.000
0.213, -0.452, 0.038, 1.000, 0.000, 0.000
0.241, -0.438, 0.038, 1.000, 0.000, 0.000
0.268, -0.422, 0.038, 1.000, 0.000, 0.000
0.294, -0.405, 0.038, 1.000, 0.000, 0.000
0.319, -0.385, 0.039, 1.000, 0.000, 0.000
0.342, -0.364, 0.039, 1.000, 0.000, 0.000
0.364, -0.342, 0.039, 1.000, 0.000, 0.000
0.385, -0.319, 0.039, 1.000, 0.000, 0.000
0.405, -0.294, 0.039, 1.000, 0.000, 0.000
0.422, -0.268, 0.039, 1.000, 0.000, 0.000
0.438, -0.241, 0.039, 1.000, 0.000, 0.000
0.452, -0.213, 0.039, 1.000, 0.000, 0.000
0.465, -0.184, 0.039, 1.000, 0.000, 0.000
0.476, -0.155, 0.040, 1.000, 0.000, 0.000
0.484, -0.124, 0.040, 1.000, 0.000, 0.000
0.491, -0.094, 0.040, 1.000, 0.000, 0.000
0.496, -0.063, 0.040, 1.000, 0.000, 0.000
0.499, -0.031, 0.040, 1.000, 0.000, 0.000
0.500, -0.000, 0.040, 1.000, 0.000, 0.000
0.499, 0.031, 0.040, 1.000, 0.000, 0.000
0.496, 0.063, 0.040, 1.000, 0.000, 0.000
0.491, 0.094, 0.040, 1.000, 0.000, 0.000
0.484, 0.124, 0.040, 1.000, 0.000, 0.000
0.476, 0.155, 0.041, 1.000, 0.000, 0.000
0.465, 0.184, 0.041, 1.000, 0.000, 0.000
0.452, 0.213, 0.041, 1.000, 0.000, 0.000
0.438, 0.241, 0.041, 1.000, 0.000, 0.000
0.422, 0.268, 0.041, 1.000, 0.000, 0.000
0.405, 0.294, 0.041, 1.000, 0.000, 0.000
0.385, 0.319, 0.041, 1.000, 0.000, 0.000
0.364, 0.342, 0.041, 1.000, 0.000, 0.000
0.342, 0.364, 0.041, 1.000, 0.000, 0.000
0.319, 0.385, 0.041, 1.000, 0.000, 0.000
0.294, 0.405, 0.042, 1.000, 0.000, 0.000
0.268, 0.422, 0.042, 1.000, 0.000, 0.000
0.241, 0.438, 0.042, 1.000, 0.000, 0.000
0.213, 0.452, 0.042, 1.000, 0.000, 0.000
0.184, 0.465, 0.042, 1.000, 0.000, 0.000
0.155, 0.476, 0.042, 1.000, 0.000, 0.000
0.124, 0.484, 0.042, 1.000, 0.000, 0.000
0.094, 0.491, 0.042, 1.000, 0.000, 0.000
0.063, 0.496, 0.042, 1.000, 0.000, 0.000
0.031, 0.499, 0.042, 1.000, 0.000, 0.000
0.000, 0.500, 0.043, 1.000, 0.000, 0.000
-0.031, 0.499, 0.043, 1.000, 0.000, 0.000
-0.063, 0.496, 0.043, 1.000, 0.000, 0.000
-0.094, 0.491, 0.043, 1.000, 0.000, 0.000
-0.124, 0.484, 0.043, 1.000, 0.000, 0.000
-0.155, 0.476, 0.043, 1.000, 0.000, 0.000
-0.184, 0.465, 0.043, 1.000, 0.000, 0.000
-0.213, 0.452, 0.043, 1.000, 0.000, 0.000
-0.241, 0.438, 0.043, 1.000, 0.000, 0.000
-0.268, 0.422, 0.043, 1.000, 0.000, 0.000
-0.294, 0.405, 0.044, 1.000, 0.000, 0.000
-0.319, 0.385, 0.044, 1.000, 0.000, 0.000
-0.342, 0.364, 0.044, 1.000, 0.000, 0.000
-0.364, 0.342, 0.044, 1.000, 0.000, 0.000
-0.385, 0.319, 0.044, 1.000, 0.000, 0.000
-0.405, 0.294, 0.044, 1.000, 0.000, 0.000
-0.422, 0.268, 0.044, 1.000, 0.000, 0.000
-0.438, 0.241, 0.044, 1.000, 0.000, 0.000
-0.452, 0.213, 0.044, 1.000, 0.000, 0.000
-0.465, 0.184, 0.044, 1.000, 0.000, 0.000
-0.476, 0.155, 0.045, 1.000, 0.000, 0.000
-0.484, 0.124, 0.045, 1.000, 0.000, 0.000
-0.491, 0.094, 0.045, 1.000, 0.000, 0.000
-0.496, 0.063, 0.045, 1.000, 0.000, 0.000
-0.499, 0.031, 0.045, 1.000, 0.000, 0.000
-0.500, 0.000, 0.045, 1.000, 0.000, 0.000
-0.499, -0.031, 0.045, 1.000, 0.000, 0.000
-0.496, -0.063, 0.045, 1.000, 0.000, 0.000
-0.491, -0.094, 0.045, 1.000, 0.000, 0.000
-0.484, -0.124, 0.045, 1.000, 0.000, 0.000
-0.476, -0.155, 0.045, 1.000, 0.000, 0.000
-0.465, -0.184, 0.046, 1.000, 0.000, 0.000
-0.452, -0.213, 0.046, 1.000, 0.000, 0.000
-0.438, -0.241, 0.046, 1.000, 0.000, 0.000
-0.422, -0.268, 0.046, 1.000, 0.000, 0.000
-0.405, -0.294, 0.046, 1.000, 0.000, 0.000
-0.385, -0.319, 0.046, 1.000, 0.000, 0.000
-0.364, -0.342, 0.046, 1.000, 0.000, 0.000
-0.342, -0.364, 0.046, 1.000, 0.000, 0.000
-0.319, -0.385, 0.046, 1.000, 0.000, 0.000
-0.294, -0.405, 0.047, 1.000, 0.000, 0.000
-0.268, -0.422, 0.047, 1.000, 0.000, 0.000
-0.241, -0.438, 0.047, 1.000, 0.000, 0.000
-0.213, -0.452, 0.047, 1.000, 0.000, 0.000
-0.184, -0.465, 0.047, 1.000, 0.000, 0.000
-0.155, -0.476, 0.047, 1.000, 0.000, 0.000
-0.124, -0.484, 0.047, 1.000, 0.000, 0.000
-0.094, -0.491, 0.047, 1.000, 0.000, 0.000
-0.063, -0.496, 0.047, 1.000, 0.000, 0.000
